latitude,longitude,altitude,intensity,x,y,z,level,x_rounded,y_rounded
45.90433408,11.02851221,225.9866,3.0,4357003.040165845,4496758.947551698,1212145.1656721705,upper,217850152.0,224837947.0
45.90433414,11.02851289,226.0247,3.0,4357003.05146634,4496758.968637355,1212145.246792262,upper,217850153.0,224837948.0
45.9043638,11.02844554,226.2143,4.0,4357001.844885212,4496762.381301914,1212137.9704697556,upper,217850092.0,224838119.0
45.90436345,11.02845465,225.8924,2.0,4357001.518349173,4496761.989325806,1212138.898018729,upper,217850076.0,224838099.0
45.90433677,11.02851478,225.8262,5.0,4357002.68164791,4496758.999984221,1212145.4140282865,upper,217850134.0,224837950.0
45.90433369,11.02851067,226.604,4.0,4357003.515139815,4496759.376513554,1212145.116572215,upper,217850176.0,224837969.0
45.90433659,11.02850857,226.6104,4.0,4357003.322832393,4496759.633467441,1212144.8897869615,upper,217850166.0,224837982.0
45.90433962,11.02851148,226.0991,4.0,4357002.6929563,4496759.459232878,1212145.1079326766,upper,217850135.0,224837973.0
45.90436614,11.02845653,226.3895,29.0,4357001.619068848,4496762.515726965,1212139.1972350774,upper,217850081.0,224838126.0
45.90434163,11.02851058,226.1025,2.0,4357002.550779793,4496759.628155829,1212145.0108647144,upper,217850128.0,224837981.0
45.9043418,11.02851061,226.1088,2.0,4357002.541298831,4496759.645068361,1212145.015327167,upper,217850127.0,224837982.0
45.90434003,11.02851756,225.8538,3.0,4357002.4037076235,4496759.225094504,1212145.7211492783,upper,217850120.0,224837961.0
45.90437587,11.0284562,226.0761,6.0,4357000.646231022,4496763.0397296185,1212139.1014526759,upper,217850032.0,224838152.0
45.90434192,11.02851651,226.5682,4.0,4357002.758776103,4496759.888366901,1212145.7438074748,upper,217850138.0,224837994.0
45.90437816,11.02846537,226.1819,3.0,4357000.403737581,4496763.149090346,1212140.1173336727,upper,217850020.0,224838157.0
45.90437792,11.02846596,226.5201,16.0,4357000.644878761,4496763.360276014,1212140.2460900391,upper,217850032.0,224838168.0
45.90438412,11.0284704,226.5544,16.0,4357000.116329955,4496763.788450933,1212140.734728926,upper,217850006.0,224838189.0
45.90435184,11.02851846,226.0788,4.0,4357001.617244295,4496760.268102837,1212145.8619095986,upper,217850081.0,224838013.0
45.90434859,11.02852082,226.5264,4.0,4357002.143277626,4496760.3006140385,1212146.2037736895,upper,217850107.0,224838015.0
45.90434931,11.0285241,226.123,4.0,4357001.762946073,4496760.021154955,1212146.4827334047,upper,217850088.0,224838001.0
45.90435093,11.0285257,226.0232,2.0,4357001.54407882,4496760.049679698,1212146.63736344,upper,217850077.0,224838002.0
45.90439672,11.02847016,226.1829,3.0,4356998.877236848,4496764.488376082,1212140.637603949,upper,217849944.0,224838224.0
45.90436875,11.0285074,226.014,3.0,4357000.408693032,4496761.676412561,1212144.6486633087,upper,217850020.0,224838084.0
45.90437481,11.02849657,226.4462,6.0,4357000.387752805,4496762.606492455,1212143.5554641774,upper,217850019.0,224838130.0
45.90436898,11.02850785,226.0379,4.0,4357000.400339437,4496761.7039113175,1212144.7020945025,upper,217850020.0,224838085.0
45.90437538,11.02849715,226.4824,11.0,4357000.359201605,4496762.66654098,1212143.6253632053,upper,217850018.0,224838133.0
45.90436909,11.02850841,226.0642,9.0,4357000.401423289,4496761.72230487,1212144.7679281675,upper,217850020.0,224838086.0
45.90436923,11.02850892,226.0892,9.0,4357000.400000992,4496761.742823225,1212144.8280843473,upper,217850020.0,224838087.0
45.90435808,11.02852238,226.1131,4.0,4357001.09321324,4496760.707222015,1212146.294088896,upper,217850055.0,224838035.0
45.90435277,11.02852466,226.5638,3.0,4357001.784217437,4496760.586483605,1212146.6278599598,upper,217850089.0,224838029.0
45.9043596,11.02852767,226.1511,3.0,4357000.921976896,4496760.769201019,1212146.875725067,upper,217850046.0,224838038.0
45.9043806,11.02851966,226.6338,6.0,4356999.721463471,4496762.828119918,1212146.0983709204,upper,217849986.0,224838141.0
45.9043704,11.02853581,226.4863,3.0,4357000.183438563,4496761.703056493,1212147.8236564551,upper,217850009.0,224838085.0
45.90439577,11.02853124,226.5607,19.0,4356998.310426506,4496763.754190689,1212147.3416968335,upper,217849916.0,224838188.0
45.90439609,11.02853148,226.5691,19.0,4356998.287515059,4496763.780798654,1212147.3693619678,upper,217849914.0,224838189.0
45.90432846,11.02873368,225.6485,3.0,4356999.989108395,4496754.916037331,1212169.1473039489,upper,217849999.0,224837746.0
45.90429495,11.0287131,226.2932,5.0,4357003.362463116,4496753.135030275,1212167.0361439136,upper,217850168.0,224837657.0
45.90429259,11.02870914,226.4377,4.0,4357003.704690549,4496753.117609464,1212166.6338263159,upper,217850185.0,224837656.0
45.9042917,11.02870822,226.3714,3.0,4357003.742804528,4496753.017176307,1212166.5212532396,upper,217850187.0,224837651.0
45.90429211,11.02870849,226.1128,5.0,4357003.53002484,4496752.861960041,1212166.5010983404,upper,217850177.0,224837643.0
45.90428505,11.0287045,226.4719,4.0,4357004.388138193,4496752.638862693,1212166.136576602,upper,217850219.0,224837632.0
45.90428496,11.02870316,226.4556,4.0,4357004.4038006915,4496752.640893551,1212165.9879666846,upper,217850220.0,224837632.0
45.90428104,11.02870159,226.1674,4.0,4357004.537730664,4496752.16350479,1212165.7623696476,upper,217850227.0,224837608.0
45.90428089,11.02870015,226.155,4.0,4357004.562238416,4496752.165241935,1212165.6036482193,upper,217850228.0,224837608.0
45.90427383,11.02869674,226.4502,3.0,4357005.368166782,4496751.888285658,1212165.2898763323,upper,217850268.0,224837594.0
45.90427838,11.02869551,225.6635,4.0,4357004.491858627,4496751.6984231165,1212165.005831781,upper,217850225.0,224837585.0
45.90426333,11.02868691,226.4169,4.0,4357006.314245984,4496751.2157422835,1212164.2162048237,upper,217850316.0,224837561.0
45.9042617,11.02868333,225.6979,4.0,4357006.003807636,4496750.63936462,1212163.6899580746,upper,217850300.0,224837532.0
45.90425325,11.02867881,226.4303,4.0,4357007.233783628,4496750.581764646,1212163.339303349,upper,217850362.0,224837529.0
45.9042529,11.02867919,226.142,5.0,4357007.05874585,4496750.34614729,1212163.325410314,upper,217850353.0,224837517.0
45.90425287,11.02867823,226.1235,5.0,4357007.062601056,4496750.345414814,1212163.2176383843,upper,217850353.0,224837517.0
45.90425268,11.02867834,226.1043,5.0,4357007.062779299,4496750.315760333,1212163.2259087686,upper,217850353.0,224837516.0
45.90425474,11.02867791,225.679,4.0,4357006.616952712,4496750.179146141,1212163.0978611102,upper,217850331.0,224837509.0
45.90425419,11.02867729,225.6334,4.0,4357006.638102981,4496750.114600339,1212163.021820757,upper,217850332.0,224837506.0
45.90424192,11.0286729,225.8828,4.0,4357007.836077099,4496749.424062317,1212162.592882817,upper,217850392.0,224837471.0
45.90424453,11.02866995,225.6968,3.0,4357007.547636569,4496749.536256532,1212162.2370020566,upper,217850377.0,224837477.0
45.90424067,11.0286668,225.6769,4.0,4357007.883374308,4496749.276570996,1212161.8911810792,upper,217850394.0,224837464.0
45.90423718,11.02866472,225.7124,3.0,4357008.2121558,4496749.067812518,1212161.6721343454,upper,217850411.0,224837453.0
45.90423711,11.02866434,225.7003,3.0,4357008.214980855,4496749.059735072,1212161.6285607694,upper,217850411.0,224837453.0
45.90423703,11.02866397,225.6878,3.0,4357008.2181702815,4496749.0504632415,1212161.5859964327,upper,217850411.0,224837453.0
45.90423625,11.02866352,225.6351,3.0,4357008.250018956,4496748.960838776,1212161.5270557615,upper,217850413.0,224837448.0
45.90422436,11.02865628,225.7177,2.0,4357009.346210725,4496748.224930631,1212160.7567675586,upper,217850467.0,224837411.0
45.90422083,11.02865416,226.4131,4.0,4357010.1294377865,4496748.478910905,1212160.6596165714,upper,217850506.0,224837424.0
45.90422078,11.02865551,226.1423,8.0,4357009.928524009,4496748.263701189,1212160.7543900514,upper,217850496.0,224837413.0
45.9042207,11.02865421,226.1061,8.0,4357009.929220707,4496748.251856686,1212160.6063163003,upper,217850496.0,224837413.0
45.90421603,11.02865102,226.134,4.0,4357010.361766411,4496747.964877919,1212160.2652963838,upper,217850518.0,224837398.0
45.90421007,11.02864996,225.8721,4.0,4357010.666254322,4496747.343147135,1212160.1001044852,upper,217850533.0,224837367.0
45.90420894,11.02864523,225.7039,3.0,4357010.709709002,4496747.210535408,1212159.554363782,upper,217850535.0,224837361.0
45.90420968,11.02864386,225.6981,4.0,4357010.667843818,4496747.283540328,1212159.40450524,upper,217850533.0,224837364.0
45.90420925,11.02864291,225.6517,4.0,4357010.683889001,4496747.232571053,1212159.2924818145,upper,217850534.0,224837362.0
45.90428747,11.02847769,225.8885,6.0,4357007.139576905,4496755.858600089,1212141.398863319,upper,217850357.0,224837793.0
45.904288,11.02847791,225.9169,3.0,4357007.114138718,4496755.915579637,1212141.4281828653,upper,217850356.0,224837796.0
45.9042876,11.0284775,226.1274,3.0,4357007.295342491,4496756.039777577,1212141.4239347042,upper,217850365.0,224837802.0
45.90428777,11.0284763,226.1318,3.0,4357007.3026757045,4496756.074043587,1212141.2944852302,upper,217850365.0,224837804.0
45.90428923,11.02847829,225.9822,6.0,4357007.056609273,4496756.049369855,1212141.481933424,upper,217850353.0,224837802.0
45.90428757,11.02846964,226.0933,4.0,4357007.39014568,4496756.132910189,1212140.5640042487,upper,217850370.0,224837807.0
45.90429546,11.02848347,226.1062,3.0,4357006.576075864,4496756.531811602,1212142.06807782,upper,217850329.0,224837827.0
45.90429599,11.02848304,226.1319,2.0,4357006.558364865,4496756.5967661925,1212142.0263064802,upper,217850328.0,224837830.0
45.90429917,11.02848718,226.1189,2.0,4357006.238947198,4496756.766505251,1212142.473324177,upper,217850312.0,224837838.0
45.90429594,11.02848136,226.5485,4.0,4357006.871568328,4496756.9121633535,1212141.9235931337,upper,217850344.0,224837846.0
45.90430085,11.02848719,226.0027,3.0,4357006.027582631,4496756.812196207,1212142.4521812217,upper,217850301.0,224837841.0
45.90430454,11.02849057,225.8366,2.0,4357005.574761083,4496756.924345193,1212142.787393576,upper,217850279.0,224837846.0
45.904303,11.02848805,226.1266,2.0,4357005.930804801,4496757.049960253,1212142.5692582661,upper,217850297.0,224837852.0
45.9043052,11.02849154,225.8897,3.0,4357005.544946515,4496756.9972238,1212142.902870146,upper,217850277.0,224837850.0
45.90430482,11.02849096,226.0611,4.0,4357005.7003782485,4496757.097964049,1212142.8726844038,upper,217850285.0,224837855.0
45.90357185,11.02842335,225.239,151.0,4357063.65993225,4496701.807533998,1212135.3745973874,lower,4357064.0,4496702.0
45.90356968,11.02842554,225.0964,129.0,4357063.700592268,4496701.50871466,1212135.5850999926,lower,4357064.0,4496702.0
45.90359246,11.02817148,224.839,52.0,4357065.478003604,4496706.920522915,1212107.9510353294,lower,4357065.0,4496707.0
45.90358891,11.02816862,224.8473,51.0,4357065.804398107,4496706.699876253,1212107.642095483,lower,4357066.0,4496707.0
45.9036005,11.02807038,225.0651,60.0,4357066.49011427,4496709.227695681,1212097.0172432777,lower,4357066.0,4496709.0
45.90360067,11.02807009,225.0691,69.0,4357066.483774511,4496709.247850024,1212096.9865213647,lower,4357066.0,4496709.0
45.90359973,11.02806997,225.0558,71.0,4357066.550230786,4496709.1688159015,1212096.9709480759,lower,4357067.0,4496709.0
45.90360069,11.02806975,225.0671,73.0,4357066.485845243,4496709.253127979,1212096.9492229067,lower,4357066.0,4496709.0
45.90359975,11.02806962,225.0537,71.0,4357066.552380462,4496709.17417533,1212096.9325447278,lower,4357067.0,4496709.0
45.90360075,11.02806939,225.0718,77.0,4357066.489647389,4496709.266474556,1212096.9110345687,lower,4357066.0,4496709.0
45.90360161,11.02806922,225.0718,50.0,4357066.424655747,4496709.334456824,1212096.8925766298,lower,4357066.0,4496709.0
45.90359976,11.02806927,225.0501,75.0,4357066.554290436,4496709.177716947,1212096.8938544448,lower,4357067.0,4496709.0
45.90360077,11.02806905,225.0702,69.0,4357066.491991327,4496709.272034474,1212096.8738126266,lower,4357066.0,4496709.0
45.90360165,11.02806888,225.0736,52.0,4357066.427752295,4496709.343934331,1212096.8560050728,lower,4357066.0,4496709.0
45.90359983,11.02806889,225.0562,79.0,4357066.558558479,4496709.193114782,1212096.8537623903,lower,4357067.0,4496709.0
45.90360089,11.02806879,225.0651,69.0,4357066.482918486,4496709.281515996,1212096.8446072591,lower,4357066.0,4496709.0
45.90359818,11.02806888,225.0645,59.0,4357066.693870699,4496709.073642974,1212096.854264335,lower,4357067.0,4496709.0
45.9036018,11.02806862,225.0738,52.0,4357066.419944975,4496709.35943322,1212096.8278135417,lower,4357066.0,4496709.0
45.90359998,11.02806861,225.0558,79.0,4357066.550635844,4496709.208494659,1212096.8232845631,lower,4357067.0,4496709.0
45.90360093,11.02806845,225.0671,69.0,4357066.486151637,4496709.291134484,1212096.8080739602,lower,4357066.0,4496709.0
45.90360182,11.0280683,225.0728,52.0,4357066.422404227,4496709.365112148,1212096.7928778955,lower,4357066.0,4496709.0
45.90360004,11.02806825,225.0591,81.0,4357066.553481766,4496709.220854365,1212096.784828419,lower,4357067.0,4496709.0
45.90359724,11.02806829,225.0572,83.0,4357066.771345705,4496709.005980728,1212096.7888080126,lower,4357067.0,4496709.0
45.90360098,11.02806809,225.0687,77.0,4357066.4886212535,4496709.301535396,1212096.7692926233,lower,4357066.0,4496709.0
45.90359836,11.02806808,225.0772,52.0,4357066.700197988,4496709.108440766,1212096.769832826,lower,4357067.0,4496709.0
45.90360006,11.0280679,225.0558,89.0,4357066.55481182,4496709.225367905,1212096.746195523,lower,4357067.0,4496709.0
45.90359735,11.02806787,225.0654,78.0,4357066.77449778,4496709.026508539,1212096.744774622,lower,4357067.0,4496709.0
45.90360104,11.02806774,225.0725,82.0,4357066.491661436,4496709.3140955875,1212096.7320178852,lower,4357066.0,4496709.0
45.90359843,11.0280677,225.0815,52.0,4357066.703236599,4496709.122569765,1212096.7293964494,lower,4357067.0,4496709.0
45.90359634,11.02806765,225.0573,61.0,4357066.851471982,4496708.947336438,1212096.7193384296,lower,4357067.0,4496709.0
45.90360009,11.02806756,225.0545,89.0,4357066.5565758385,4496709.231899744,1212096.709030968,lower,4357067.0,4496709.0
45.90359742,11.02806749,225.0679,74.0,4357066.77630696,4496709.039368704,1212096.7039939237,lower,4357067.0,4496709.0
45.90360116,11.0280675,225.0664,73.0,4357066.481611082,4496709.322568268,1212096.7047927503,lower,4357066.0,4496709.0
45.90359856,11.02806743,225.0764,59.0,4357066.69352618,4496709.132963703,1212096.6991053205,lower,4357067.0,4496709.0
45.90359944,11.02806735,225.07,66.0,4357066.621268353,4496709.1965877665,1212096.6891949768,lower,4357067.0,4496709.0
45.90359657,11.02806731,225.0652,56.0,4357066.843823287,4496708.975562464,1212096.6839337407,lower,4357067.0,4496709.0
45.90360024,11.0280673,225.0532,90.0,4357066.547743991,4496709.246341271,1212096.6805525015,lower,4357067.0,4496709.0
45.90359759,11.02806719,225.0674,84.0,4357066.767040869,4496709.056502926,1212096.6713254447,lower,4357067.0,4496709.0
45.90359861,11.02806706,225.0764,59.0,4357066.695050215,4496709.142388728,1212096.6589321587,lower,4357067.0,4496709.0
45.90359554,11.02806703,225.0601,65.0,4357066.925299673,4496708.8978959825,1212096.652556851,lower,4357067.0,4496709.0
45.90359954,11.02806698,225.0783,57.0,4357066.624537315,4496709.215665785,1212096.65060952,lower,4357067.0,4496709.0
45.90359664,11.02806692,225.0676,56.0,4357066.845711411,4496708.988504104,1212096.6420481522,lower,4357067.0,4496709.0
45.90360028,11.02806695,225.0521,79.0,4357066.549007036,4496709.253926511,1212096.6423404429,lower,4357067.0,4496709.0
45.90359766,11.02806681,225.0702,84.0,4357066.769054954,4496709.069574563,1212096.6306021332,lower,4357067.0,4496709.0
45.90359866,11.0280667,225.0764,61.0,4357066.696427004,4496709.151661785,1212096.6198447577,lower,4357067.0,4496709.0
45.90359567,11.02806661,225.068,59.0,4357066.926677194,4496708.919733224,1212096.6084660727,lower,4357067.0,4496709.0
45.90359956,11.02806662,225.0737,62.0,4357066.6251266925,4496709.21941491,1212096.610642186,lower,4357067.0,4496709.0
45.90359669,11.02806653,225.0654,60.0,4357066.8460273035,4496708.996682263,1212096.5992826303,lower,4357067.0,4496709.0
45.90359771,11.02806643,225.0699,84.0,4357066.770521332,4496709.0789400805,1212096.5892858233,lower,4357067.0,4496709.0
45.9035946,11.02806631,225.0614,63.0,4357067.010562843,4496708.838271505,1212096.5746307257,lower,4357067.0,4496709.0
45.90359871,11.02806633,225.0765,61.0,4357066.6980193425,4496709.1611573,1212096.5796907246,lower,4357067.0,4496709.0
45.90359571,11.02806621,225.0658,65.0,4357066.927925158,4496708.927302899,1212096.5646147898,lower,4357067.0,4496709.0
45.90359777,11.02806618,225.0736,86.0,4357066.772020738,4496709.089910114,1212096.5628495668,lower,4357067.0,4496709.0
45.90359467,11.02806604,225.0642,60.0,4357067.010957206,4496708.849671507,1212096.5458507868,lower,4357067.0,4496709.0
45.90359876,11.02806609,225.0789,64.0,4357066.699268402,4496709.170298536,1212096.5540915527,lower,4357067.0,4496709.0
45.90359576,11.02806595,225.0675,68.0,4357066.928990601,4496708.936254633,1212096.536710193,lower,4357067.0,4496709.0
45.90359694,11.02806595,225.0712,61.0,4357066.838908561,4496709.028596085,1212096.5374179652,lower,4357067.0,4496709.0
45.9035937,11.02806579,225.0593,58.0,4357067.087419508,4496708.776252814,1212096.517769438,lower,4357067.0,4496709.0
45.90359792,11.02806589,225.0703,84.0,4357066.762264598,4496709.103397725,1212096.5307312377,lower,4357067.0,4496709.0
